"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Early Voting Votes","Early Voting Votes Against","Election Day Votes","Election Day Votes Against","By Mail Votes","By Mail Votes Against","Prov. Votes","Prov. Votes Against","By Mail 2 Votes","By Mail 2 Votes Against","Total Votes","Total Votes Against"
"01","004","003","06","01C","Sylvester Young, III","NON","Council - City of Cumberland","CU","","","32","","44","","15","","2","","12","","105",""
"01","004","004","06","01C","Donald J. Trump","REP","President - Vice Pres","","","","170","","279","","49","","9","","56","","563",""
"01","004","004","06","01C","Joe Biden","DEM","President - Vice Pres","","Y","","77","","83","","128","","11","","75","","374",""
"01","004","004","06","01C","Jo Jorgensen","LIB","President - Vice Pres","","","","0","","1","","1","","0","","0","","2",""
"01","004","004","06","01C","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","0","","1","","3","","1","","1","","6",""
"01","004","004","06","01C","Jerome M. Segal","BAR","President - Vice Pres","","","","0","","2","","1","","0","","0","","3",""
"01","004","004","06","01C","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Kanye West","OTH","President - Vice Pres","","","Y","0","","1","","0","","0","","0","","",""
"01","004","004","06","01C","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","1","","0","","0","","",""
"01","004","004","06","01C","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","004","06","01C","Other Write-Ins","BOT","President - Vice Pres","","","Y","2","","4","","1","","0","","1","","8",""
"01","004","004","06","01C","Neil C. Parrott","REP","Representative in Congress","06","","","160","","257","","45","","8","","46","","516",""
"01","004","004","06","01C","David J. Trone","DEM","Representative in Congress","06","Y","","78","","92","","133","","10","","80","","393",""
"01","004","004","06","01C","George Gluck","GRN","Representative in Congress","06","","","5","","5","","4","","2","","1","","17",""
"01","004","004","06","01C","Jason Herrick","UNF","Representative in Congress","06","","Y","0","","1","","0","","0","","0","","",""
"01","004","004","06","01C","Other Write-Ins","BOT","Representative in Congress","06","","Y","0","","1","","0","","0","","0","","2",""
"01","004","004","06","01C","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","178","25","262","48","110","20","12","2","85","11","647","106"
"01","004","004","06","01C","Kathryn Grill Graeff","BOT","Judge Special Appeals","03","Y","","174","24","258","51","115","11","11","3","85","13","643","102"
"01","004","004","06","01C","Crystal M. Bender","NON","Board of Education     ","","Y","","100","","173","","67","","10","","45","","395",""
"01","004","004","06","01C","David A. Bohn","NON","Board of Education     ","","Y","","81","","132","","48","","5","","37","","303",""
"01","004","004","06","01C","Tammy Fraley","NON","Board of Education     ","","Y","","98","","141","","98","","6","","55","","398",""
"01","004","004","06","01C","Stephen M. Lewis","NON","Board of Education     ","","","","101","","180","","61","","5","","47","","394",""
"01","004","004","06","01C","Edward L. Root","NON","Board of Education     ","","","","103","","116","","91","","7","","63","","380",""
"01","004","004","06","01C","Linda M. Widmyer","NON","Board of Education     ","","","","73","","89","","52","","6","","23","","243",""
"01","004","004","06","01C","Other Write-Ins","NON","Board of Education     ","","","Y","0","","1","","0","","2","","1","","4",""
"01","004","004","06","01C","Robin Hood Constitution","NON","Council - City of Cumberland","CU","","","30","","42","","20","","3","","6","","101",""
"01","004","004","06","01C","Eugene Thomas Frazier","NON","Council - City of Cumberland","CU","Y","","149","","233","","115","","8","","82","","587",""
"01","004","004","06","01C","Laurie Peskin Marchini","NON","Council - City of Cumberland","CU","Y","","113","","149","","96","","8","","61","","427",""
"01","004","004","06","01C","Sylvester Young, III","NON","Council - City of Cumberland","CU","","","29","","40","","32","","1","","18","","120",""
"01","004","005","06","01C","Donald J. Trump","REP","President - Vice Pres","","","","117","","114","","31","","13","","28","","303",""
"01","004","005","06","01C","Joe Biden","DEM","President - Vice Pres","","Y","","44","","35","","36","","5","","27","","147",""
"01","004","005","06","01C","Jo Jorgensen","LIB","President - Vice Pres","","","","1","","0","","0","","0","","0","","1",""
"01","004","005","06","01C","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","0","","0","","0","","0","","1","","1",""
"01","004","005","06","01C","Jerome M. Segal","BAR","President - Vice Pres","","","","0","","1","","0","","0","","0","","1",""
"01","004","005","06","01C","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Other Write-Ins","BOT","President - Vice Pres","","","Y","0","","1","","0","","0","","0","","1",""
"01","004","005","06","01C","Neil C. Parrott","REP","Representative in Congress","06","","","106","","99","","26","","12","","23","","266",""
"01","004","005","06","01C","David J. Trone","DEM","Representative in Congress","06","Y","","48","","45","","37","","5","","27","","162",""
"01","004","005","06","01C","George Gluck","GRN","Representative in Congress","06","","","1","","3","","1","","0","","2","","7",""
"01","004","005","06","01C","Jason Herrick","UNF","Representative in Congress","06","","Y","0","","0","","0","","0","","0","","",""
"01","004","005","06","01C","Other Write-Ins","BOT","Representative in Congress","06","","Y","0","","1","","0","","0","","0","","1",""
"01","004","005","06","01C","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","108","24","109","23","50","5","13","1","37","3","317","56"
"01","004","005","06","01C","Kathryn Grill Graeff","BOT","Judge Special Appeals","03","Y","","102","28","107","27","50","5","12","2","37","5","308","67"
"01","004","005","06","01C","Crystal M. Bender","NON","Board of Education     ","","Y","","55","","81","","24","","5","","24","","189",""
"01","004","005","06","01C","David A. Bohn","NON","Board of Education     ","","Y","","56","","48","","11","","6","","15","","136",""
"01","004","005","06","01C","Tammy Fraley","NON","Board of Education     ","","Y","","46","","54","","36","","7","","31","","174",""
"01","004","005","06","01C","Stephen M. Lewis","NON","Board of Education     ","","","","62","","61","","23","","5","","26","","177",""
"01","004","005","06","01C","Edward L. Root","NON","Board of Education     ","","","","54","","38","","27","","5","","19","","143",""
"01","004","005","06","01C","Linda M. Widmyer","NON","Board of Education     ","","","","58","","43","","29","","3","","12","","145",""
"01","004","005","06","01C","Other Write-Ins","NON","Board of Education     ","","","Y","3","","6","","3","","0","","2","","14",""
"01","004","005","06","01C","Robin Hood Constitution","NON","Council - City of Cumberland","CU","","","20","","33","","5","","2","","7","","67",""
"01","004","005","06","01C","Eugene Thomas Frazier","NON","Council - City of Cumberland","CU","Y","","102","","102","","47","","9","","34","","294",""
"01","004","005","06","01C","Laurie Peskin Marchini","NON","Council - City of Cumberland","CU","Y","","59","","58","","34","","6","","23","","180",""
"01","004","005","06","01C","Sylvester Young, III","NON","Council - City of Cumberland","CU","","","20","","21","","11","","4","","14","","70",""
